Name,Summary,assassin,transformers,bakugan,ninja,combat,spider,samurai,warriors,enemies,lego,spidey,zeroes,salem,bombur,thorin,ronan,hobbit,superchargers,emmet
Mega Man Legacy Collection 2,"the blue bomber is back in this second collection of classic capcom  titles! featuring faithful reproductions of mega man 7, 8, 9, & 10,  this collection spans the iconic series' evolution and retro revolution.  take on the nefarious dr. wily and his diverse robot masters in these  timeless 8-bit, 16-bit, and 32-bit adventures!  mega man legacy collection 2 is bursting with additional content, from  time trials and remix challenges with online leaderboards, to a music  player and an extensive gallery of rare illustrations. also included are  the additional modes originally released as dlc for mega man 9 and 10,  featuring extra stages and playable characters. for anyone who wants a  little extra help with these challenging classic platformers, you now  have the option to reduce the amount of damage received.
source: http://megaman.capcom.com/mmlc2.html ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rising Zan: The Samurai Gunman,"the samurai gunman takes gamers on a wild ride full of fast-paced action, gunplay, swordplay and blood. set in the western united states of the late 1800's, zan will amaze and amuse gamers with its bizarre enemies and their out-of-this-world weapons. the flamboyant hero is part cain, from tv's ""kung fu"", part clint eastwood, with a dash of duke nukem. armed with only a katana sword, pistol, and 6 special attacks, players must slash and shoot their way through thrill- a- minute levels to survive and save the town. this 3rd person perspective game requires strategy, fast reflexes, and quick thinking.
playstation ",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Ben 10 Omniverse 2,"ben 10 omniverse 2 has everything fans love about the hit series: aliens, action, and an all-new adventure. set off with ben as he infiltrates incursean battleships to secretly return to earth. face off against new enemies and play as all-new aliens with the omnitrix! experience the video game that follows the latest season of the show, with authentic voice actors.
 
source : 
developer ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Katekyoo Hitman Reborn! Kindan no Yami no Delta,"katekyoo hitman reborn! kindan no yami no delta is an action game, developed and published by marvelous,  which was released in japan in 2008. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norn + Nonette: Last Era, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom Clancy's Splinter Cell Classic Trilogy HD,"experience the first three titles of the original action-packed  splinter  cell franchise, now digitally re-mastered in high definition.  explore  the conspiracy like never before with enhanced graphics that  deliver a  truly visceral gaming experience. included on one single disc   exclusively for the playstation 3 are splinter cell, splinter cell:   pandora tomorrow, and splinter cell: chaos theory.
splinter cell you  are sam fisher, part of an elite black-op us government agency  on a  mission to uncover enemy intelligence and protect the country at  all  costs. failure of this mission will force the government to turn its   back on you, and erase your identity from existence.
splinter cell: pandora tomorrow crank  up the action and intensity in this sequel to the original  splinter  cell stealth action hit. sam fisher returns with all-new moves,   gadgets, and weapon modes.
splinter cell: chaos theory encounter  a new level of conspiracy and security threat in the  digital age.  warfare has turned electronic as sam fisher must stop at  nothing to  eliminate some of the world's most perilous agents and  prevent an  apocalyptic onset of global information warfare.
 
psn ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Final Fight: Streetwise,"to save your brother, you must save the city… kyle and cody travers are two close-knit brothers surviving the tough streets of metro city. when cody disappears amidst the mayhem of a burgeoning drug trade, kyle must take back the streets with his own hands to save his brother, and ultimately metro city.

metro city is alive! explore dynamic environments with mission-based, non-linear gameplay. talk, buy/sell, bribe, obtain info, and hire allies
gain the three attributes: money, tension, and respect, which help make you someone to reckon with.
get creative with your fighting by using whatever is around you as a weapon! use trashcans, newspaper stands, chairs, bar stools, 2x4’s and even the enemies themselves to bring on the hurtin’.
intense new game modes — take your fighting to the extreme with counter time and instinct modes.
play alone to unlock characters in the main game for use in 2-player co-op mode.
bonus mini-games, unlockables (including the original final fight), side stories, and a pulse-pounding music soundtrack featuring hot new hip hop and alternative metal artists.

source - www.capcom.com (publisher) ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nano Diver, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.4, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gaist Crusher God, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Warhammer 40,000: Inquisitor - Martyr","
the first action-rpg in the world of warhammer 40,000
set in the dystopian 41st millennium, warhammer 40,000: inquisitor – martyr places the inquisitors of the grim future into an action-rpg and pits them against heretics, mutants, treacherous xenos and the daemons of the chaos gods.
your mission is to purge the unclean and protect the imperium from corruption!
 
become an inquisitor
inquisitors are powerful secret agents
inquisitors are the fearsome and legendary secret agents of the imperium with a wide range of unique skills, huge influence and deadly firepower. they come from diverse backgrounds and they specialize in different areas.
their task is daunting, their vigil is endless.
expanding the boundaries
the next milestone in the evolution of action-rpgs
inquisitor – martyr is an open-world sandbox action-rpg set in the caligari sector, a secluded region of the imperium with hundreds of star systems, thousands of planets, which offers a huge variety of mission types on randomly generated maps: a persistent universe with special mini-campaigns and a storyline influenced by the community.
there is only war
a monumental and brutal experience
true to the spirit of the warhammer 40,000 universe, the gameplay incorporates tactical elements like the cover-based combat, a brand new ai and controllable vehicles, not to mention the spectacular display of destruction where attacks noticeably affect the environment.
blood and gore
brutal fights with a tactical layer
battles are not only vicious and bloody, but the more challenging fights just got some extra flavor.
aimed attacks at giant foes can destroy body parts, getting rid of the special abilities, not to mention the rewarding and special execution moves to finish off the bosses.
strength in numbers
community-based gameplay
in addition to the single-player story mode, the inquisitorial campaign not only introduces the cooperative gameplay up to 4 players, but gives you the chance to join various inquisitorial clans.
participate in unique world events and go on unique chains of missions that could influence the fate of the whole sector.
source: neocoregames.com
 ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomb Raider: Legend,"gaming’s most famous heroine makes her triumphant return in lara croft tomb raider: legend! lara croft travels the globe in search of an ancient artifact and is pitted against rival forces...  features:      lara comes to life - the dual-pistol-wielding adventurer’s polygon count and animation set has been increased significantly, presenting lara in the finest fidelity to date return to the tombs: lara’s new quest brings her to lost ancient realms that guard secrets of the past     fluid movement: the revamped control system provides intuitive and fluid character movement     dynamic animation system puts focus on continuous motion, giving lara the ability to seamlessly handle any obstacle and interact dynamically with any surface move and shoot. lara uses her physical prowess to combine gunplay with unique signature moves       variety of player choice - intelligently use the environment, technical gear and weapons to overcome challenging situations.     physics, water and fire systems bring the perilous environments of lara’s world alive, and challenge the player to improvise solutions to obstacles visit a vast array of cinematic & exotic locations including ancient tombs, dangerous jungles, snowy mountain ruins and numerous unexpected surprises in between!  eidos website ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silent Hill: Book of Memories, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vikings: Wolves of Midgard, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
One Piece Mansion,"it's not easy being the landlord of the one piece mansion. in this wacky puzzle game it's your job to make sure life runs smoothly. build up your mansion as high as you can, raise the rent and collect more money. but, it's also up to you to keep everybody happy, happy, happy...or else they'll move and skip out on their rent. can a sumo wrestler, newlywed couple, cat lady, student and more really get along? it's going to take some serious skill to keep the peace and make sure life at the one piece mansion remains stress free! ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Soul Eater: Monotone Princess, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Idea's VeggieTales: LarryBoy and the Bad Apple,"when the citizens of bumblyburg need help, there is one superhero who they can always count on, larryboy! this summer fans nationwide are eagerly anticipating the new release of the latest veggietale release, larryboy! and the bad apple. for the first time ever, the amazing smash hit veggietales is coming to the playstation2 entertainment system in the heroic adventure of larryboy! and the bad apple. now you can, be that hero! ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metal Fight Beyblade: Choujou Kessen! Big Bang Bladers, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vikings: Wolves of Midgard, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Bass Fishing,"experience the thrill of luring in a feisty largemouth bass and the satisfaction of seeing your prize leap out of the water and onto your boat. big bass fishing captures the essence of one of nature's fiercest battles. test your fishing prowess in lakes, rivers, and fisheries throughout north america in your quest to catch your very own big bass!

choose from three separate game modes and compete in five different events including free fishing 3-day tournament, and beat the clock!
hook a prize-winning fish with 20 unique lures such as spinners, bass bugs, bucktails, and more!
reel in 14 different types of big freshwater fish like spotted bass, redeye bass, and rock bass!

--box ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irritating Stick,"irritating stick is an action game, developed by saurus and published by jaleco entertainment,  which was released in 1999. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
